id,latitude,longitude,Label
HRT,54.0489006042,-1.2527500391,RAF Linton-On-Ouse
WTN,53.1661987305,-0.5238109827040001,RAF Waddington
KNF,52.648394999999994,0.550692,RAF Marham
MPN,-51.82279968261719,-58.44720077514648,Mount Pleasant Airport
AMS,52.308601,4.76389,Amsterdam Airport Schiphol
MST,50.911701,5.7701400000000005,Maastricht Aachen Airport
EIN,51.4500999451,5.374529838559999,Eindhoven Airport
GRQ,53.1197013855,6.579440116880001,Eelde Airport
GLZ,51.56740188598633,4.931829929351807,Gilze Rijen Air Base
DHR,52.92340087890625,4.780620098114014,De Kooy Airport
LEY,52.4603,5.52722,Lelystad Airport
LWR,53.228599548339844,5.760560035705566,Leeuwarden Air Base
RTM,51.956902,4.43722,Rotterdam The Hague Airport
UTC,52.1273002625,5.27618980408,Soesterberg Air Base
ENS,52.275833,6.889167,Twente Airport
LID,52.1660995483,4.41794013977,Valkenburg Naval Air Base
WOE,51.4491,4.34203,Woensdrecht Air Base
ORK,51.84130096435547,-8.491109848022461,Cork Airport
GWY,53.30020141601562,-8.941590309143066,Galway Airport
DUB,53.421299,-6.27007,Dublin Airport
NOC,53.9103012084961,-8.818490028381348,Ireland West Knock Airport
KIR,52.18090057373047,-9.52377986907959,Kerry Airport
SNN,52.702,-8.92482,Shannon Airport
SXL,54.280200958252,-8.599209785461401,Sligo Airport
WAT,52.18719863891602,-7.086959838867188,Waterford Airport
AAR,56.2999992371,10.619000434899998,Aarhus Airport
BLL,55.7402992249,9.15178012848,Billund Airport
CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EBJ,55.525902,8.5534,Esbjerg Airport
KRP,56.29750061035156,9.124629974365234,Karup Airport
BYR,57.277198791503906,11.000100135803224,Læsø Airport
MRW,54.699298999999996,11.4401,Lolland Falster Maribo Airport
ODE,55.47669982910156,10.330900192260742,Odense Airport
RKE,55.58560180664063,12.131400108337402,Copenhagen Roskilde Airport
RNN,55.06330108642578,14.759599685668945,Bornholm Airport
SGD,54.96440124511719,9.791729927062988,Sønderborg Airport
SKS,55.221047999999996,9.26702,Skrydstrup Air Base
SQW,56.55020141601562,9.172980308532717,Skive Airport
TED,57.06880187988281,8.705220222473145,Thisted Airport
FAE,62.0635986328125,-7.277219772338867,Vagar Airport
STA,55.9901008605957,8.353910446166992,Stauning Airport
AAL,57.092758913800004,9.84924316406,Aalborg Airport
LUX,49.6233333,6.204444400000001,Luxembourg-Findel International Airport
AES,62.5625,6.119699954986572,Ålesund Airport
ANX,69.292503356934,16.144199371338,Andøya Airport
ALF,69.976097106934,23.371700286865,Alta Airport
BNN,65.461097717285,12.217499732971001,Brønnøysund Airport
BOO,67.26920318603516,14.365300178527832,Bodø Airport
BGO,60.29339981,5.218140125,Bergen Airport Flesland
BJF,70.60050201416,29.691400527954002,Båtsfjord Airport
KRS,58.204201,8.08537,Kristiansand Airport
DLD,60.41730117797852,8.518349647521973,Geilo Airport Dagali
BDU,69.055801391602,18.540399551392,Bardufoss Airport
EVE,68.491302490234,16.678100585938,"Harstad/Narvik Airport, Evenes"
VDB,61.015598297119,9.2880601882935,Leirin Airport
FRO,61.583599090576,5.0247201919556,Florø Airport
OSL,60.121,11.0502,Oslo Lufthavn
HAU,59.34529876709001,5.208360195159901,Haugesund Airport
HAA,70.486701965332,22.139699935913,Hasvik Airport
KSU,63.111801147461,7.8245201110839995,Kristiansund Airport (Kvernberget)
KKN,69.725799560547,29.891300201416,Kirkenes Airport (Høybuktmoen)
FAN,58.0994987487793,6.626049995422362,Lista Airport
MOL,62.744701385498,7.262499809265099,Molde Airport
MJF,65.78399658203101,13.214900016785,Mosjøen Airport (Kjærstad)
LKL,70.068801879883,24.973499298095998,Banak Airport
NTB,59.565701000000004,9.21222,Notodden Airport
OLA,63.69889831542969,9.604000091552734,Ørland Airport
RRS,62.578399658203004,11.342300415039,Røros Airport
RYG,59.378817000000005,10.785439,"Moss Airport, Rygge"
LYR,78.246101379395,15.465600013733,"Svalbard Airport, Longyear"
SKE,59.18500137329102,9.566940307617188,Skien Airport
SRP,59.79190063476562,5.340849876403809,Stord Airport
SSJ,65.95680236816399,12.468899726868,Sandnessjøen Airport (Stokka)
TOS,69.68329620361328,18.91889953613281,"Tromsø Airport,"
TRF,59.1866989136,10.258600235,"Sandefjord Airport, Torp"
TRD,63.45780179999999,10.9239998,Trondheim Airport Værnes
SVG,58.876701354,5.637780189500001,Stavanger Airport Sola
GDN,54.377601623535156,18.46619987487793,Gdańsk Lech Wałęsa Airport
KRK,50.077702,19.7848,Kraków John Paul II International Airport
KTW,50.4743,19.08,Katowice International Airport
POZ,52.4210014343,16.8262996674,Poznań-Ławica Airport
RZE,50.1100006104,22.018999099699997,Rzeszów-Jasionka Airport
SZZ,53.584701538100006,14.902199745199999,"Szczecin-Goleniów ""Solidarność"" Airport"
OSP,54.47890090942383,17.107500076293945,Redzikowo Air Base
WAW,52.1656990051,20.9671001434,Warsaw Chopin Airport
WRO,51.10269927979999,16.885799408,Copernicus Wrocław Airport
IEG,52.1385002136,15.7986001968,Zielona Góra-Babimost Airport
RNB,56.266700744629,15.265000343322999,Ronneby Airport
GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
JKG,57.75759887695313,14.068699836730955,Jönköping Airport
LDK,58.4655,13.1744,Lidköping-Hovby Airport
GSE,57.7747,11.8704,Gothenburg City Airport
KVB,58.45640182495117,13.972700119018555,Skövde Airport
THN,58.31809997558594,12.345000267028807,Trollhättan-Vänersborg Airport
KSK,59.34590148925781,14.49590015411377,Karlskoga Airport
MXX,60.957901,14.5114,Mora Airport
NYO,58.78860092163086,16.912200927734375,Stockholm Skavsta Airport
KID,55.92169952392578,14.08549976348877,Kristianstad Airport
OSK,57.350497999999995,16.497999,Oskarshamn Airport
KLR,56.68550109863281,16.287599563598633,Kalmar Airport
MMX,55.53630536399999,13.3761978149,Malmö Sturup Airport
HAD,56.69110107421875,12.820199966430664,Halmstad Airport
VXO,56.929100036621094,14.727999687194824,Växjö Kronoberg Airport
EVG,62.04779815673828,14.422900199890135,Sveg Airport
GEV,67.13240051269531,20.814599990844727,Gällivare Airport
HUV,61.7681007385,17.0806999207,Hudiksvall Airport
KRF,63.04859924316406,17.76889991760254,Kramfors Sollefteå Airport
LYC,64.54830169677734,18.71619987487793,Lycksele Airport
SDL,62.528099060058594,17.443899154663086,Sundsvall-Härnösand Airport
OER,63.40829849243164,18.989999771118164,Örnsköldsvik Airport
KRN,67.821998596191,20.336799621582,Kiruna Airport
SFT,64.62480163574219,21.076900482177734,Skellefteå Airport
UME,63.791801452636996,20.282800674438,Umeå Airport
VHM,64.5791015625,16.833599090576172,Vilhelmina Airport
AJR,65.59030151367189,19.28190040588379,Arvidsjaur Airport
ORB,59.22370147705078,15.038000106811525,Örebro Airport
VST,59.58940124511719,16.633600234985348,Stockholm Västerås Airport
LLA,65.543800354004,22.121999740601,Luleå Airport
ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
BMA,59.35440063476562,17.941699981689453,Stockholm-Bromma Airport
BLE,60.42200088500977,15.515199661254885,Borlange Airport
HLF,57.525799,15.8233,Hultsfred Airport
GVX,60.593299865722656,16.951400756835938,Gävle Sandviken Airport
LPI,58.406200408900006,15.6805000305,Linköping City Airport
NRK,58.58629989624024,16.250600814819336,Norrköping Airport
EKT,59.35110092163086,16.70840072631836,Eskilstuna Airport
VBY,57.662799835205,18.346200942993,Visby Airport
SPM,49.9726982117,6.6925001144400005,Spangdahlem Air Base
RMS,49.4369010925293,7.600279808044434,Ramstein Air Base
GHF,49.648101806599996,9.966489791870002,[Duplicate] Giebelstadt Army Air Field
ZCN,52.59120178222656,10.022100448608398,Celle Airport
FRZ,51.1146,9.286,Fritzlar Airport
ZNF,50.169201,8.96159,Hanau Army Air Field
KZG,49.743099,10.2006,Flugplatz Kitzingen
FCN,53.767700195299994,8.658499717709999,Nordholz Naval Airbase
GKE,50.9608,6.04242,Geilenkirchen Air Base
RLG,53.9182014465,12.2783002853,Rostock-Laage Airport
WBG,54.459301,9.51633,Schleswig Air Base
WIE,50.04980087280274,8.325400352478027,Wiesbaden Army Airfield
FEL,48.205555,11.266944,Fürstenfeldbruck Air Base
IGS,48.7156982421875,11.534000396728516,Ingolstadt Manching Airport
GUT,51.922798,8.30633,Gütersloh Air Base
ALJ,-28.575001,16.5333,Alexander Bay Airport
AGZ,-29.28179931640625,18.813899993896484,Aggeneys Airport
BIY,-32.897098541300004,27.2791004181,Bisho Airport
BFN,-29.092699050900002,26.302400589,Bram Fischer International Airport
CPT,-33.9648017883,18.6016998291,Cape Town International Airport
DUR,-29.6144444444,31.119722222199997,King Shaka International Airport
ELS,-33.0355987549,27.825899124099998,Ben Schoeman Airport
FCB,-28.82309913635254,27.908899307250977,Ficksburg Sentraoes Airport
GCJ,-25.986299514799995,28.1401004791,Grand Central Airport
GRJ,-34.0056,22.378902,George Airport
HRS,-28.23509979248047,29.10619926452637,Harrismith Airport
HDS,-24.3686008453,31.048700332600003,Hoedspruit Air Force Base Airport
JNB,-26.1392,28.246,OR Tambo International Airport
KXE,-26.8710994720459,26.718000411987305,P C Pelser Airport
KIM,-28.802799224900003,24.765199661300002,Kimberley Airport
KMH,-27.45669937133789,23.411399841308594,Johan Pienaar Airport
KLZ,-29.688400268600002,17.093999862700002,Kleinsee Airport
HLA,-25.9384994507,27.926099777199997,Lanseria Airport
SDB,-32.9688987732,18.1602993011,Langebaanweg Airport
LAY,-28.5816993713,29.7497005463,Ladysmith Airport
MGH,-30.8574008942,30.343000412,Margate Airport
LLE,-25.4300003052,31.5767002106,Riverside Airport
MZQ,-27.62610054016113,32.044300079345696,Mkuze Airport
NCS,-27.7705993652,29.9769001007,Newcastle Airport
OVG,-34.554901123,20.250699996900003,Overberg Airport
OUH,-33.6069984436,22.188999176,Oudtshoorn Airport
PLZ,-33.984901428200004,25.617300033600003,Port Elizabeth Airport
PBZ,-34.0881601675,23.3287234306,Plettenberg Bay Airport
PHW,-23.9372005463,31.1553993225,Hendrik Van Eck Airport
JOH,-31.605899810791016,29.51980018615723,Port St Johns Airport
PZB,-29.6490001678,30.3987007141,Pietermaritzburg Airport
NTY,-25.333799362199997,27.173400878900004,Pilanesberg International Airport
PTG,-23.845269000000002,29.458615,Polokwane International Airport
PCF,-26.670999527,27.081899642899998,Potchefstroom Airport
UTW,-31.92020034790039,26.88220024108887,Queenstown Airport
RCB,-28.740999221800003,32.0920982361,Richards Bay Airport
ROD,-33.812198638916016,19.90279960632324,Robertson Airport
SBU,-29.68930053710937,17.939599990844727,Springbok Airport
ZEC,-26.52409935,29.1700992584,Secunda Airport
SIS,-27.6485996246,22.9993000031,Sishen Airport
SZK,-24.960899353000002,31.588699340799998,Skukuza Airport
LTA,-23.824399948099998,30.329299926799997,Tzaneen Airport
ULD,-28.320600509600002,31.4165000916,Prince Mangosuthu Buthelezi Airport
UTN,-28.39909935,21.260200500499998,Pierre Van Ryneveld Airport
UTT,-31.5463631849,28.6733551025,K. D. Matanzima Airport
VRU,-26.9824008942,24.728799819899997,Vryburg Airport
VIR,-29.77059936523437,31.05839920043945,Virginia Airport
VRE,-31.641000747680664,18.5447998046875,Vredendal Airport
PRY,-25.6539,28.224199,Wonderboom Airport
WKF,-25.829999923699997,28.222499847399998,Waterkloof Air Force Base
FRW,-21.15959930419922,27.47450065612793,Francistown Airport
JWA,-24.6023006439209,24.69099998474121,Jwaneng Airport
BBK,-17.83289909362793,25.16239929199219,Kasane Airport
MUB,-19.97260093688965,23.431100845336914,Maun Airport
GBE,-24.555201,25.9182,Sir Seretse Khama International Airport
PKW,-22.0583,27.8288,Selebi Phikwe Airport
BZV,-4.251699924468993,15.253000259399414,Maya-Maya Airport
FTX,-0.5313500165939331,15.95009994506836,Owando Airport
OUE,1.6159900426899998,16.0379009247,Ouesso Airport
PNR,-4.816030025482178,11.88659954071045,Pointe Noire Airport
MTS,-26.52899932861328,31.3075008392334,Matsapha Airport
BGF,4.39847993850708,18.518800735473636,Bangui M'Poko International Airport
BBT,4.221580028533936,15.786399841308596,Berbérati Airport
BSG,1.9054700136184688,9.80568027496338,Bata Airport
SSG,3.7552700042724614,8.708720207214355,Malabo Airport
ASI,-7.9696,-14.3937,RAF Ascension Island
MRU,-20.430201,57.683601,Sir Seewoosagur Ramgoolam International Airport
RRG,-19.7577,63.361000000000004,Sir Charles Gaetan Duval Airport
NKW,-7.313269999999999,72.411102,Diego Garcia Naval Support Facility
TKC,4.08919000626,9.360529899600001,Tiko Airport
DLA,4.0060801506,9.71947956085,Douala International Airport
MVR,10.45139980316162,14.257399559020994,Salak Airport
FOM,5.636919975280763,10.750800132751463,Foumban Nkounja Airport
NGE,7.357009887695312,13.559200286865234,N'Gaoundéré Airport
GOU,9.33588981628418,13.370100021362305,Garoua International Airport
BFX,5.536920070650001,10.3545999527,Bafoussam Airport
BPC,6.0392398834228525,10.122599601745604,Bamenda Airport
YAO,3.8360400199890137,11.523500442504885,Yaoundé Airport
CGJ,-12.572799682617,27.893899917603,Kasompe Airport
LVI,-17.821800231933594,25.82270050048828,Livingstone Airport
LUN,-15.330800056500001,28.4526004791,Kenneth Kaunda International Airport Lusaka
MFU,-13.258899688720705,31.93659973144531,Mfuwe Airport
MNR,-15.25450038909912,23.16230010986328,Mongu Airport
NLA,-12.998100280762,28.66489982605,Simon Mwansa Kapwepwe International Airport
KIW,-12.900500297546387,28.14990043640137,Southdowns Airport
HAH,-11.5337,43.2719,Prince Said Ibrahim International Airport
NWA,-12.298100471496582,43.76639938354492,Mohéli Bandar Es Eslam Airport
AJN,-12.131699562072756,44.43030166625977,Ouani Airport
DZA,-12.804699897766113,45.28110122680664,Dzaoudzi Pamandzi International Airport
RUN,-20.88710021972656,55.51029968261719,Roland Garros Airport
ZSE,-21.320899963378906,55.42499923706055,Pierrefonds Airport
TNR,-18.7969,47.478802,Ivato Airport
ZVA,-19.56279945373535,45.45080184936523,Miandrivazo Airport
SMS,-17.093900680541992,49.81579971313477,Sainte Marie Airport
TMM,-18.109500885009766,49.39250183105469,Toamasina Airport
MOQ,-20.28470039367676,44.31760025024414,Morondava Airport
DIE,-12.34939956665039,49.29169845581055,Arrachart Airport
WMR,-16.16390037536621,49.77379989624024,Mananara Nord Airport
ZWA,-14.651700019836426,49.62060165405274,Andapa Airport
AMB,-13.188400268554688,48.987998962402344,Ambilobe Airport
ANM,-14.99940013885498,50.3202018737793,Antsirabato Airport
HVA,-14.62969970703125,47.76380157470703,Analalava Airport
MJN,-15.6668417421,46.351232528699995,Amborovy Airport
NOS,-13.3121004105,48.3148002625,Fascene Airport
BPY,-16.744530296500002,44.4824838638,Besalampy Airport
WMN,-15.436699867248535,49.68830108642578,Maroantsetra Airport
SVB,-14.278599739074707,50.17470169067383,Sambava Airport
VOH,-13.375800132751465,50.00279998779297,Vohimarina Airport
WAI,-14.898799896240234,47.99390029907226,Ambalabe Airport
IVA,-13.484816,48.632702,Ampampamena Airport
FTU,-25.03809928894043,46.95610046386719,Tôlanaro Airport
WFI,-21.441600799560547,47.11169815063477,Fianarantsoa Airport
RVA,-22.80529975891113,47.82059860229492,Farafangana Airport
WVK,-22.119699478149414,48.02170181274414,Manakara Airport
MNJ,-21.201799392700195,48.358299255371094,Mananjary Airport
MXM,-21.7539005279541,43.3754997253418,Morombe Airport
TLE,-23.383399963378906,43.72850036621094,Toliara Airport
SSY,-6.269899845123291,14.246999740600586,Mbanza Congo Airport
BUG,-12.609000206,13.403699874900001,Benguela Airport
CAB,-5.59699010848999,12.188400268554688,Cabinda Airport
NOV,-12.808899879455565,15.760499954223633,Nova Lisboa Airport
SVP,-12.404600143433,16.947399139404,Kuito Airport
LAD,-8.858369999999999,13.2312,Quatro de Fevereiro Airport
MEG,-9.525090217590332,16.312400817871097,Malanje Airport
SPP,-14.657600402832033,17.71980094909668,Menongue Airport
GXG,-7.754509925842285,15.287699699401855,Negage Airport
PBN,-10.722000122070312,13.76550006866455,Porto Amboim Airport
VHC,-9.689069747924805,20.431900024414066,Saurimo Airport
SZA,-6.141089916229247,12.371800422668455,Soyo Airport
SDD,-14.924699783325195,13.574999809265135,Lubango Airport
LUO,-11.768099784851074,19.8976993560791,Luena Airport
UGO,-7.60306978225708,15.027799606323242,Uige Airport
XGN,-16.755399703979492,14.965299606323242,Xangongo Airport
OYE,1.5431100130081177,11.581399917602539,Oyem Airport
OKN,-0.6652140021324158,13.673100471496582,Okondja Airport
LBQ,-0.7043889760971069,10.245699882507324,Lambarene Airport
BMM,2.0756399631500244,11.493200302124025,Bitam Airport
POG,-0.7117390036582947,8.754380226135254,Port Gentil Airport
OMB,-1.5747300386428833,9.262689590454102,Omboue Hopital Airport
MKU,0.5792109966278076,12.890899658203125,Makokou Airport
LBV,0.45860001444799997,9.4122800827,Libreville Leon M'ba International Airport
MVB,-1.6561599969863892,13.437999725341795,M'Vengue El Hadj Omar Bongo Ondimba International Airport
PCP,1.6629400253295898,7.411739826202393,Principe Airport
TMS,0.3781749904155731,6.712150096893311,São Tomé International Airport
BEW,-19.79640007019043,34.90760040283203,Beira Airport
INH,-23.876399993896484,35.40850067138672,Inhambane Airport
VXC,-13.274000000000001,35.2663,Lichinga Airport
LFB,-15.0331001282,40.671699523899996,Lumbo Airport
MPM,-25.920799,32.572601,Maputo Airport
MUD,-11.672900199890135,39.5630989074707,Mueda Airport
MZB,-11.36180019378662,40.35490036010742,Mocímboa da Praia Airport
MNC,-14.488200187683105,40.71220016479492,Nacala Airport
APL,-15.105600357055664,39.28179931640625,Nampula Airport
POL,-12.991762161254885,40.52401351928711,Pemba Airport
UEL,-17.855499267578125,36.86909866333008,Quelimane Airport
TET,-16.104799270629886,33.64020156860352,Chingozi Airport
VNX,-22.018400192260746,35.31330108642578,Vilankulo Airport
DES,-5.6967,53.6558,Desroches Airport
SEZ,-4.67434,55.521801,Seychelles International Airport
PRI,-4.3192901611328125,55.69139862060547,Praslin Airport
AEH,13.847000122070312,20.84429931640625,Abeche Airport
MQQ,8.624409675598145,16.071399688720707,Moundou Airport
NDJ,12.1337,15.034,N'Djamena International Airport
FYT,17.91710090637207,19.111099243164066,Faya Largeau Airport
BUQ,-20.017401,28.617901,Joshua Mqabuko Nkomo International Airport
BFO,-21.008101,31.5786,Buffalo Range Airport
VFA,-18.09589958190918,25.839000701904297,Victoria Falls International Airport
HRE,-17.931801,31.0928,Robert Gabriel Mugabe International Airport
KAB,-16.519800186157227,28.88500022888184,Kariba International Airport
